Year-Month,start_price,end_price,total_dividends,return
1992-03,0.6049110293388367,0.41966480016708374,0.0,-30.623714924527945
1992-04,0.5111610293388367,0.4331733286380768,0.0,-15.256973091558526
1992-05,0.5357139706611633,0.4304717779159546,0.0,-19.64522086577689
1992-06,0.5111610293388367,0.3465137183666229,0.001071,-32.00093543590211
1992-07,0.4285709857940674,0.3374904990196228,0.0,-21.252135537287554
1992-08,0.4174109995365143,0.33296823501586914,0.001071,-19.973542770367732
1992-09,0.4129459857940674,0.3266349732875824,0.0,-20.90128381815232
1992-10,0.3995540142059326,0.3800184428691864,0.0,-4.889344279413862
1992-11,0.46875,0.4170963764190674,0.001071,-10.790959697265624
1992-12,0.5111610293388367,0.43341708183288574,0.0,-15.20928690641952
1993-01,0.53125,0.4316037595272064,0.0,-18.756939383114084
1993-02,0.529017984867096,0.3852919936180115,0.001071,-26.966000274059375
1993-03,0.4732140004634857,0.37438735365867615,0.0,-20.884134177774662
1993-04,0.4575890004634857,0.37257006764411926,0.0,-18.579758851994242
1993-05,0.4575890004634857,0.4125049114227295,0.001071,-9.618476186310414
1993-06,0.5044639706611633,0.2877524197101593,0.0,-42.95877675207931
1993-07,0.3482140004634857,0.20215506851673126,0.0,-41.94516353516648
1993-08,0.25223198533058167,0.1938982605934143,0.001071,-22.702404162627264
1993-09,0.23660700023174286,0.17103281617164612,0.0,-27.714388837131033
1993-10,0.203125,0.22499573230743408,0.0,10.767129751352163
1993-11,0.2745540142059326,0.23131132125854492,0.001071,-15.360071521575458
1993-12,0.2857140004634857,0.2147892564535141,0.0,-24.82368518690627
1994-01,0.26339301466941833,0.24049049615859985,0.0,-8.695188268209458
1994-02,0.29464301466941833,0.268990695476532,0.001071,-8.342746296044364
1994-03,0.328125,0.24503931403160095,0.0,-25.32135191417876
1994-04,0.2879459857940674,0.2210879772901535,0.0,-23.218940982816566
1994-05,0.26785698533058167,0.2164122611284256,0.001071,-18.806201428716225
1994-06,0.2544640004634857,0.19606542587280273,0.0,-22.949641003959176
1994-07,0.23549099266529083,0.24924354255199432,0.0,5.8399473079848665
1994-08,0.3002229928970337,0.26866820454597473,0.001071,-10.153715428955792
1994-09,0.3158479928970337,0.25010696053504944,0.0,-20.814136496164405
1994-10,0.3002229928970337,0.3206385672092438,0.0,6.800136830030182
1994-11,0.3828130066394806,0.2773878276348114,0.001071,-27.25983109109617
1994-12,0.33035698533058167,0.2904195487499237,0.0,-12.089175756551162
1995-01,0.3470979928970337,0.30065879225730896,0.0,-13.37927662794088
1995-02,0.3638390004634857,0.2949521243572235,0.001071,-18.638979334231127
1995-03,0.3549109995365143,0.26321637630462646,0.0,-25.83594854812439
1995-04,0.3169640004634857,0.2856181561946869,0.0,-9.889402021353485
1995-05,0.34151801466941833,0.3112136721611023,0.001071,-8.559824446336528
1995-06,0.373883992433548,0.3477169871330261,0.0,-6.998696341666093
1995-07,0.4151790142059326,0.33695313334465027,0.0,-18.841482393057948
1995-08,0.40066999197006226,0.32285648584365845,0.001071,-19.153544728684835
1995-09,0.3839290142059326,0.27968326210975647,0.0,-27.15235062705123
1995-10,0.3370540142059326,0.27264463901519775,0.0,-19.109511376827022
